stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id,level_id,stop_timezone,platform_code,wheelchair_boarding,stop_code,stop_url,stop_desc
mxb_A15_STOP_30,Prolongación Gobernador Curiel,20.594240,-103.347260,,,,,,,,,,
mxb_A15_STOP_31,Estela Torres Andrade,20.593190,-103.348080,,,,,,,,,,
mxb_A15_STOP_32,Prolongación Gobernador Curiel,20.591700,-103.349250,,,,,,,,,,
mxb_A15_STOP_33,Prolongación Gobernador Curiel,20.590230,-103.349830,,,,,,,,,,
mxb_A15_STOP_34,Calle Loma Verde,20.587980,-103.351680,,,,,,,,,,
mxb_A15_STOP_35,Prolongación Gobernador Curiel,20.585370,-103.353350,,,,,,,,,,
mxb_A15_STOP_36,Prolongación Gobernador Curiel,20.584280,-103.353920,,,,,,,,,,
mxb_A15_STOP_37,Prolongación Gobernador Curiel,20.583260,-103.354480,,,,,,,,,,
mxb_A15_STOP_38,Prolongación Gobernador Curiel,20.582810,-103.354360,,,,,,,,,,
mxb_A15_STOP_4,Avenida de los Artesanos,20.580620,-103.345000,,,,,,,,,,
mxb_A15_STOP_41,Avenida de los Artesanos,20.581340,-103.349320,,,,,,,,,,
mxb_A15_STOP_42,Avenida de los Artesanos,20.581010,-103.347960,,,,,,,,,,
mxb_A15_STOP_43,Avenida de los Artesanos,20.580710,-103.346520,,,,,,,,,,
mxb_A15_STOP_44,Avenida de los Artesanos,20.580420,-103.345110,,,,,,,,,,
mxb_A15_STOP_45,Avenida de los Artesanos,20.580510,-103.343660,,,,,,,,,,
mxb_A15_STOP_46,Avenida de los Artesanos,20.580900,-103.342320,,,,,,,,,,
mxb_A15_STOP_47,Avenida de los Artesanos,20.581440,-103.340420,,,,,,,,,,
mxb_A15_STOP_5,Del Bodeguero,20.580880,-103.346220,,,,,,,,,,
mxb_A15_STOP_6,Avenida de los Artesanos,20.581180,-103.347550,,,,,,,,,,
mxb_A15_STOP_7,Avenida de los Artesanos,20.581480,-103.348960,,,,,,,,,,
mxb_A16_STOP_1,Volcán Acatenango,20.727270,-103.309620,,,,,,,,,,
mxb_A16_STOP_10,Calle Volcán Villarrica,20.733370,-103.319360,,,,,,,,,,
mxb_A16_STOP_11,Calle Francisco Pastor,20.734130,-103.322180,,,,,,,,,,
mxb_A16_STOP_12,Sebastián Conejo,20.733730,-103.323100,,,,,,,,,,
mxb_A16_STOP_13,Manuel I. Solis,20.731840,-103.323420,,,,,,,,,,
mxb_A16_STOP_14,Calle Mariano Olivares,20.732190,-103.325270,,,,,,,,,,
mxb_A16_STOP_15,Calle Ramón Garcés,20.731870,-103.326550,,,,,,,,,,
mxb_A16_STOP_16,Calle María Luisa Martínez,20.730770,-103.326990,,,,,,,,,,
mxb_A16_STOP_17,Calle María Luisa Martínez,20.730070,-103.327240,,,,,,,,,,
mxb_A16_STOP_18,Calle María Luisa Martínez,20.729170,-103.327410,,,,,,,,,,
mxb_A16_STOP_19,Calle María Luisa Martínez,20.728430,-103.327450,,,,,,,,,,
mxb_A16_STOP_2,Volcán Cayambe,20.727630,-103.311110,,,,,,,,,,
mxb_A16_STOP_20,Calle María Luisa Martínez,20.726830,-103.327410,,,,,,,,,,
mxb_A16_STOP_21,Calle Bernardo Gutiérrez de Lara,20.726740,-103.326630,,,,,,,,,,
mxb_A16_STOP_22,Calle José María Canal,20.726870,-103.325290,,,,,,,,,,
mxb_A16_STOP_23,Calle Joaquin Mucel,20.726910,-103.324370,,,,,,,,,,
mxb_A16_STOP_24,Calle Jesus Amavisca,20.725330,-103.324120,,,,,,,,,,
mxb_A16_STOP_25,Calle Jesus Amavisca,20.724210,-103.324010,,,,,,,,,,
mxb_A16_STOP_26,Calle Jesus Amavisca,20.723560,-103.323910,,,,,,,,,,
mxb_A16_STOP_27,Ignacio Mejía,20.723310,-103.323310,,,,,,,,,,
mxb_A16_STOP_28,Pánfilo Natera,20.722980,-103.320540,,,,,,,,,,
mxb_A16_STOP_29,Calle Porfirio Neri,20.722870,-103.319430,,,,,,,,,,
mxb_A16_STOP_3,Volcán Acatenango,20.727700,-103.312540,,,,,,,,,,
mxb_A16_STOP_30,Calzada Independencia Norte,20.722570,-103.317060,,,,,,,,,,
mxb_A16_STOP_31,Anillo Periférico Norte,20.721560,-103.317730,,,,,,,,,,
mxb_A16_STOP_32,Pánfilo Natera,20.721590,-103.320470,,,,,,,,,,
mxb_A16_STOP_33,Pánfilo Natera,20.722900,-103.320360,,,,,,,,,,
mxb_A16_STOP_34,Eucario León López,20.723680,-103.320220,,,,,,,,,,
mxb_A16_STOP_35,Pánfilo Natera,20.725400,-103.320350,,,,,,,,,,
mxb_A16_STOP_36,Calle Joaquin Mucel,20.727230,-103.320380,,,,,,,,,,
mxb_A16_STOP_37,Calle Joaquin Mucel,20.727270,-103.322080,,,,,,,,,,
mxb_A16_STOP_38,Calle Joaquin Mucel,20.727030,-103.324120,,,,,,,,,,
mxb_A16_STOP_39,Calle Joaquin Mucel,20.727000,-103.324720,,,,,,,,,,
mxb_A16_STOP_4,Volcán Acatenango,20.728010,-103.313700,,,,,,,,,,
mxb_A16_STOP_40,Calle Joaquin Mucel,20.726850,-103.326450,,,,,,,,,,
mxb_A16_STOP_41,Calle Joaquin Mucel,20.726770,-103.327180,,,,,,,,,,
mxb_A16_STOP_42,Calle María Luisa Martínez,20.728350,-103.327320,,,,,,,,,,
mxb_A16_STOP_43,Calle María Luisa Martínez,20.729090,-103.327290,,,,,,,,,,
mxb_A16_STOP_44,Calle María Luisa Martínez,20.729740,-103.327180,,,,,,,,,,
mxb_A16_STOP_45,Calle María Luisa Martínez,20.730560,-103.326940,,,,,,,,,,
mxb_A16_STOP_46,Calle María Luisa Martínez,20.731610,-103.326530,,,,,,,,,,
mxb_A16_STOP_47,Calle Mariano Olivares,20.732110,-103.325500,,,,,,,,,,
mxb_A16_STOP_48,Calle Volcán Niebla,20.731810,-103.322250,,,,,,,,,,
mxb_A16_STOP_49,Calle Juan Carrasco,20.732620,-103.322120,,,,,,,,,,
mxb_A16_STOP_5,Volcán Kenia,20.729100,-103.313430,,,,,,,,,,
mxb_A16_STOP_50,Calle Volcán Colima,20.734030,-103.320910,,,,,,,,,,
mxb_A16_STOP_51,Calle Volcán Canatlan,20.734910,-103.320500,,,,,,,,,,
mxb_A16_STOP_52,Calle Volcán Canatlan,20.734410,-103.319090,,,,,,,,,,
mxb_A16_STOP_53,Calle Volcán Canatlan,20.733960,-103.318000,,,,,,,,,,
mxb_A16_STOP_54,Centro Volcán Miño,20.734450,-103.316700,,,,,,,,,,
mxb_A16_STOP_55,Calle Volcán Tolimán,20.735730,-103.317150,,,,,,,,,,
mxb_A16_STOP_57,Volcán Popoca,20.736180,-103.318840,,,,,,,,,,
mxb_A16_STOP_58,Calle Volcán Fogo,20.737220,-103.318510,,,,,,,,,,
mxb_A16_STOP_59,Volcán Pochutla,20.738340,-103.318100,,,,,,,,,,
mxb_A16_STOP_6,Volcán Kenia,20.731230,-103.312810,,,,,,,,,,
mxb_A16_STOP_61,Volcán Zacapu,20.739100,-103.316120,,,,,,,,,,
mxb_A16_STOP_62,Volcán Zacapu,20.738870,-103.315260,,,,,,,,,,
mxb_A16_STOP_63,Volcán Zacapu,20.738420,-103.313510,,,,,,,,,,
mxb_A16_STOP_64,Volcán Zacapu,20.738190,-103.312720,,,,,,,,,,
mxb_A16_STOP_65,Volcán Pochutla,20.737100,-103.312870,,,,,,,,,,
mxb_A16_STOP_66,Calle Volcán Malinche,20.739980,-103.314660,,,,,,,,,,
mxb_A16_STOP_67,Calle Volcán Villarrica,20.740680,-103.316180,,,,,,,,,,
mxb_A16_STOP_68,Volcán Zacapu,20.740370,-103.320290,,,,,,,,,,
mxb_A16_STOP_69,Volcán Zacapu,20.739790,-103.318700,,,,,,,,,,
mxb_A16_STOP_7,Volcán Estrómboli,20.731610,-103.313580,,,,,,,,,,
mxb_A16_STOP_70,Volcán Zacapu,20.739580,-103.317820,,,,,,,,,,
mxb_A16_STOP_72,Calle Volcán Fogo,20.737420,-103.318540,,,,,,,,,,
mxb_A16_STOP_73,Volcán Popoca,20.736280,-103.318950,,,,,,,,,,
mxb_A16_STOP_74,Volcán Popoca,20.735920,-103.318230,,,,,,,,,,
mxb_A16_STOP_75,Volcán Popoca,20.735700,-103.317340,,,,,,,,,,
mxb_A16_STOP_76,Calle Volcán Malinche,20.734630,-103.316740,,,,,,,,,,
mxb_A16_STOP_77,Calle Volcán Malinche,20.733760,-103.317070,,,,,,,,,,
mxb_A16_STOP_78,Calle Volcán San Francisco,20.732620,-103.317520,,,,,,,,,,
mxb_A16_STOP_79,Calle Volcán San Francisco,20.731990,-103.316400,,,,,,,,,,
mxb_A16_STOP_8,Calle Volcán San Francisco,20.732080,-103.316340,,,,,,,,,,
mxb_A16_STOP_80,Calle Volcán San Francisco,20.731590,-103.314140,,,,,,,,,,
mxb_A16_STOP_81,Volcán Estrómboli,20.731350,-103.312990,,,,,,,,,,
mxb_A16_STOP_82,Volcán Kenia,20.729330,-103.313500,,,,,,,,,,
mxb_A16_STOP_83,Volcán Acatenango,20.728100,-103.313880,,,,,,,,,,
mxb_A16_STOP_84,Volcán Kenia,20.727260,-103.314110,,,,,,,,,,
mxb_A16_STOP_85,Volcán Usulutan,20.726830,-103.312940,,,,,,,,,,
mxb_A16_STOP_86,Volcán Miravelles,20.725800,-103.311960,,,,,,,,,,
mxb_A16_STOP_87,Volcán Sajama,20.725360,-103.310230,,,,,,,,,,
mxb_A16_STOP_88,Volcán Sajama,20.726380,-103.309740,,,,,,,,,,
mxb_A16_STOP_9,Calle Volcán San Francisco,20.732530,-103.317440,,,,,,,,,,
mxb_A17_STOP_1,Hermita,20.596080,-103.353210,,,,,,,,,,
mxb_A17_STOP_10,Cerro de las Campanas,20.599690,-103.347680,,,,,,,,,,
mxb_A17_STOP_11,Cerro de las Campanas,20.599670,-103.346960,,,,,,,,,,
mxb_A17_STOP_12,Constitución,20.601580,-103.347220,,,,,,,,,,
mxb_A17_STOP_13,Teatro de Las Americas,20.603670,-103.347670,,,,,,,,,,
mxb_A17_STOP_15,Gabriel Guerra,20.604820,-103.348020,,,,,,,,,,
mxb_A17_STOP_16,Aristides,20.606270,-103.347560,,,,,,,,,,
mxb_A17_STOP_17,Literatura,20.606420,-103.346210,,,,,,,,,,
mxb_A17_STOP_18,Degas,20.609400,-103.346670,,,,,,,,,,
mxb_A17_STOP_19,Avenida De La Escultura,20.611010,-103.346770,,,,,,,,,,
mxb_A17_STOP_2,Hermita,20.596210,-103.352340,,,,,,,,,,
mxb_A17_STOP_20,Avenida De La Escultura,20.611490,-103.345520,,,,,,,,,,
mxb_A17_STOP_21,Estacion Esculturas,20.612420,-103.343230,,,,,,,,,,
mxb_A17_STOP_27,Avenida De La Escultura,20.611800,-103.345330,,,,,,,,,,
mxb_A17_STOP_28,Avenida De La Escultura,20.611180,-103.346870,,,,,,,,,,
mxb_A17_STOP_29,Degas,20.609060,-103.346650,,,,,,,,,,
mxb_A17_STOP_3,Hidalgo,20.595310,-103.351300,,,,,,,,,,
mxb_A17_STOP_30,Degas,20.606630,-103.346220,,,,,,,,,,
mxb_A17_STOP_31,Aristides,20.606450,-103.347510,,,,,,,,,,
mxb_A17_STOP_32,Gabriel Guerra,20.604900,-103.348250,,,,,,,,,,
mxb_A17_STOP_33,Teatro de Las Americas,20.603950,-103.347370,,,,,,,,,,
mxb_A17_STOP_34,Zeuxis,20.603750,-103.348200,,,,,,,,,,
mxb_A17_STOP_35,Constitución,20.601610,-103.348050,,,,,,,,,,
mxb_A17_STOP_36,Melchor Ocampo,20.599780,-103.348980,,,,,,,,,,
mxb_A17_STOP_37,Calle Ignacio Mejia,20.599810,-103.349740,,,,,,,,,,
mxb_A17_STOP_38,Calle Ignacio Mejia,20.599810,-103.350390,,,,,,,,,,
mxb_A17_STOP_39,Calle Santos Degollado,20.598550,-103.350310,,,,,,,,,,
mxb_A17_STOP_4,Calle Santa Cecilia,20.596780,-103.350720,,,,,,,,,,
mxb_A17_STOP_40,Santa Irene,20.597860,-103.350650,,,,,,,,,,
mxb_A17_STOP_41,Calle Juan Diego,20.596910,-103.350860,,,,,,,,,,
mxb_A17_STOP_43,Hidalgo,20.596250,-103.352110,,,,,,,,,,
mxb_A17_STOP_5,Santa Irene,20.597720,-103.350550,,,,,,,,,,
mxb_A17_STOP_6,Calle Cristóbal Colón,20.598560,-103.350190,,,,,,,,,,
mxb_A17_STOP_7,Calle Ignacio Mejia,20.599650,-103.350370,,,,,,,,,,
mxb_A17_STOP_8,Calle Ignacio Mejia,20.599710,-103.349870,,,,,,,,,,
mxb_A17_STOP_9,Melchor Ocampo,20.599670,-103.349150,,,,,,,,,,
mxb_A18_STOP_10,Tlaquepaque,20.575790,-103.371330,,,,,,,,,,
mxb_A18_STOP_11,Tlaquepaque,20.575680,-103.369840,,,,,,,,,,
mxb_A18_STOP_12,Tlaquepaque,20.575560,-103.368170,,,,,,,,,,
mxb_A18_STOP_13,Hidalgo,20.573910,-103.363980,,,,,,,,,,
mxb_A18_STOP_15,Juárez,20.577130,-103.361140,,,,,,,,,,
mxb_A18_STOP_16,Ramón Martínez Zamora,20.576430,-103.358050,,,,,,,,,,
mxb_A18_STOP_17,Ferrocarril,20.576240,-103.355410,,,,,,,,,,
mxb_A18_STOP_18,Prolongación Gobernador Curiel,20.576810,-103.357250,,,,,,,,,,
mxb_A18_STOP_2,Paseo del Prado,20.563270,-103.389040,,,,,,,,,,
mxb_A18_STOP_3,Paseo del Prado,20.563650,-103.387430,,,,,,,,,,
mxb_A18_STOP_4,Paseo del Prado,20.563810,-103.386390,,,,,,,,,,
mxb_A18_STOP_46,Prolongación Gobernador Curiel,20.582870,-103.354710,,,,,,,,,,
mxb_A18_STOP_47,Av. Adolf Bernard Horn Junior,20.577490,-103.361180,,,,,,,,,,
mxb_A18_STOP_48,Cementerio de Toluquilla,20.580830,-103.361960,,,,,,,,,,
mxb_A18_STOP_49,Juan Álvarez,20.575010,-103.363530,,,,,,,,,,
mxb_A18_STOP_5,Paseo del Prado,20.564210,-103.384350,,,,,,,,,,
mxb_A18_STOP_51,Tlaquepaque,20.574520,-103.366630,,,,,,,,,,
mxb_A18_STOP_52,Tlaquepaque,20.575360,-103.366590,,,,,,,,,,
mxb_A18_STOP_53,Tlaquepaque,20.575620,-103.368000,,,,,,,,,,
mxb_A18_STOP_54,Tlaquepaque,20.575730,-103.369580,,,,,,,,,,
mxb_A18_STOP_55,Tlaquepaque,20.575840,-103.371120,,,,,,,,,,
mxb_A18_STOP_56,Tlaquepaque,20.575540,-103.373060,,,,,,,,,,
mxb_A18_STOP_57,Tlaquepaque,20.571720,-103.373760,,,,,,,,,,
mxb_A18_STOP_58,Tlaquepaque,20.569260,-103.373960,,,,,,,,,,
mxb_A18_STOP_59,Tlaquepaque,20.566320,-103.380080,,,,,,,,,,
mxb_A18_STOP_6,Tlaquepaque,20.566230,-103.380080,,,,,,,,,,
mxb_A18_STOP_60,Paseo del Prado,20.564350,-103.384260,,,,,,,,,,
mxb_A18_STOP_61,Paseo del Prado,20.563920,-103.386360,,,,,,,,,,
mxb_A18_STOP_62,Paseo del Prado,20.563750,-103.387450,,,,,,,,,,
mxb_A18_STOP_63,Paseo del Prado,20.563360,-103.388980,,,,,,,,,,
mxb_A18_STOP_64,Paseo del Prado,20.563100,-103.391120,,,,,,,,,,
mxb_A18_STOP_7,Camino Real a Agua Amarilla,20.569080,-103.373980,,,,,,,,,,
mxb_A18_STOP_8,Tlaquepaque,20.572000,-103.373580,,,,,,,,,,
mxb_A18_STOP_9,Tlaquepaque,20.575290,-103.373220,,,,,,,,,,
mxb_A19_STOP_1,Calle Tres Consejos,20.490030,-103.355750,,,,,,,,,,
mxb_A19_STOP_10,Cerro Santo Tomás,20.506190,-103.361500,,,,,,,,,,
mxb_A19_STOP_100,Boulevard Santa Fe,20.526300,-103.384420,,,,,,,,,,
mxb_A19_STOP_101,Cluster 2,20.523160,-103.386320,,,,,,,,,,
mxb_A19_STOP_102,Hacienda,20.520970,-103.387260,,,,,,,,,,
mxb_A19_STOP_103,Boulevard Santa Fe,20.519970,-103.387350,,,,,,,,,,
mxb_A19_STOP_104,Boulevard Santa Fe,20.518490,-103.387540,,,,,,,,,,
mxb_A19_STOP_105,Calle Salamanca,20.517360,-103.384010,,,,,,,,,,
mxb_A19_STOP_106,Boulevard Nuevo Mexico,20.517010,-103.381250,,,,,,,,,,
mxb_A19_STOP_107,Circuito Jalapa,20.515010,-103.378680,,,,,,,,,,
mxb_A19_STOP_109,Rio de Janeiro,20.511880,-103.374230,,,,,,,,,,
mxb_A19_STOP_110,Ecuador,20.511990,-103.371400,,,,,,,,,,
mxb_A19_STOP_111,Villa Nueva,20.511890,-103.369620,,,,,,,,,,
mxb_A19_STOP_112,Camino de los Dolores,20.512010,-103.367430,,,,,,,,,,
mxb_A19_STOP_113,Ecuador,20.511330,-103.365330,,,,,,,,,,
mxb_A19_STOP_114,Recife,20.509500,-103.363960,,,,,,,,,,
mxb_A19_STOP_115,Cayena,20.508410,-103.363140,,,,,,,,,,
mxb_A19_STOP_116,Cerro de la Cruz Marquez,20.506040,-103.361670,,,,,,,,,,
mxb_A19_STOP_117,Sierra de San Luis,20.504610,-103.361440,,,,,,,,,,
mxb_A19_STOP_118,Sierra de San Luis,20.503170,-103.361210,,,,,,,,,,
mxb_A19_STOP_120,Cerro del Tezontle,20.499060,-103.360570,,,,,,,,,,
mxb_A19_STOP_121,Cerro de San Miguel,20.497240,-103.360270,,,,,,,,,,
mxb_A19_STOP_122,Av. Cerro de Alcalá,20.494910,-103.359150,,,,,,,,,,
mxb_A19_STOP_123,Cerro Mavicure,20.494250,-103.356190,,,,,,,,,,
mxb_A19_STOP_124,Cerro San Isidro,20.491740,-103.355970,,,,,,,,,,
mxb_A19_STOP_13,Blvrd. Sao Paulo,20.511690,-103.365330,,,,,,,,,,
mxb_A19_STOP_15,Circuito Lima,20.512060,-103.369400,,,,,,,,,,
mxb_A19_STOP_16,Ecuador,20.512150,-103.371020,,,,,,,,,,
mxb_A19_STOP_17,Circuito Rio de Janeiro,20.512080,-103.373590,,,,,,,,,,
mxb_A19_STOP_18,Blvd. Colón,20.512600,-103.378300,,,,,,,,,,
mxb_A19_STOP_19,Circuito Jalapa,20.514800,-103.378520,,,,,,,,,,
mxb_A19_STOP_2,Cerro San Isidro,20.491580,-103.355840,,,,,,,,,,
mxb_A19_STOP_20,Boulevard Nuestra Señora de Las Mercedes,20.517080,-103.380560,,,,,,,,,,
mxb_A19_STOP_21,Calle Salamanca,20.517500,-103.383640,,,,,,,,,,
mxb_A19_STOP_22,Boulevard Nuevo Mexico,20.517900,-103.387010,,,,,,,,,,
mxb_A19_STOP_23,Boulevard Santa Fe,20.519490,-103.387260,,,,,,,,,,
mxb_A19_STOP_24,Santa Amalia,20.520930,-103.387050,,,,,,,,,,
mxb_A19_STOP_25,Boulevard Santa Fe,20.522640,-103.386430,,,,,,,,,,
mxb_A19_STOP_26,Boulevard Santa Fe,20.526000,-103.384220,,,,,,,,,,
mxb_A19_STOP_27,Av. de Los Altos,20.528970,-103.378960,,,,,,,,,,
mxb_A19_STOP_28,Reforma,20.529190,-103.376580,,,,,,,,,,
mxb_A19_STOP_29,Miguel Hidalgo,20.529340,-103.375010,,,,,,,,,,
mxb_A19_STOP_3,Avenida Cerro la Campana,20.494200,-103.356070,,,,,,,,,,
mxb_A19_STOP_30,Av. Camino Real,20.529840,-103.369860,,,,,,,,,,
mxb_A19_STOP_33,La Arbolada Plus,20.537920,-103.363060,,,,,,,,,,
mxb_A19_STOP_34,Fraccionamiento Las Luces,20.539150,-103.362160,,,,,,,,,,
mxb_A19_STOP_35,Del Valle,20.540750,-103.360940,,,,,,,,,,
mxb_A19_STOP_36,Av. del Paraíso,20.542210,-103.359840,,,,,,,,,,
mxb_A19_STOP_37,Gorrión,20.544720,-103.358130,,,,,,,,,,
mxb_A19_STOP_38,Prolongación 1º de Mayo,20.546990,-103.357000,,,,,,,,,,
mxb_A19_STOP_39,Av. Adolf Bernard Horn Junior,20.547180,-103.353200,,,,,,,,,,
mxb_A19_STOP_41,Av. San Victor,20.555120,-103.362140,,,,,,,,,,
mxb_A19_STOP_42,ITEA,20.558490,-103.365520,,,,,,,,,,
mxb_A19_STOP_43,Vicente Guerrero,20.561460,-103.366430,,,,,,,,,,
mxb_A19_STOP_44,CFE Toluquilla,20.564400,-103.365820,,,,,,,,,,
mxb_A19_STOP_45,Dr. Pedro Juan Mirassou Tarno,20.568410,-103.364990,,,,,,,,,,
mxb_A19_STOP_47,Jesús Ramírez,20.575120,-103.363240,,,,,,,,,,
mxb_A19_STOP_5,Cerro del Muerto,20.496960,-103.360030,,,,,,,,,,
mxb_A19_STOP_6,Cerro Torcido,20.499610,-103.360450,,,,,,,,,,
mxb_A19_STOP_7,Cerro Del Potosi,20.500710,-103.360620,,,,,,,,,,
mxb_A19_STOP_8,Cerro Del Coyote,20.503300,-103.361030,,,,,,,,,,
mxb_A19_STOP_81,Camino Real A Agua Amarilla,20.573270,-103.364120,,,,,,,,,,
mxb_A19_STOP_82,Dr. Pedro Juan Mirassou Tarno,20.568730,-103.365280,,,,,,,,,,
mxb_A19_STOP_83,CFE Toluquilla,20.564840,-103.366060,,,,,,,,,,
mxb_A19_STOP_84,Prolongación Vicente Guerrero,20.562020,-103.366660,,,,,,,,,,
mxb_A19_STOP_85,ITEA,20.558660,-103.366320,,,,,,,,,,
mxb_A19_STOP_86,Av. San Victor,20.555350,-103.362990,,,,,,,,,,
mxb_A19_STOP_87,Revolución,20.550680,-103.356790,,,,,,,,,,
mxb_A19_STOP_88,Prolongación 1º de Mayo,20.547460,-103.357040,,,,,,,,,,
mxb_A19_STOP_89,Gorrión,20.545050,-103.358060,,,,,,,,,,
mxb_A19_STOP_9,Cerro De Azufre,20.504290,-103.361200,,,,,,,,,,
mxb_A19_STOP_91,Multiplaza Del Valle,20.541210,-103.360930,,,,,,,,,,
mxb_A19_STOP_92,Avenida Concepción,20.539360,-103.362160,,,,,,,,,,
mxb_A19_STOP_93,La Arbolada Plus,20.537990,-103.363210,,,,,,,,,,
mxb_A19_STOP_94,Av. Champagnat,20.535900,-103.364890,,,,,,,,,,
mxb_A19_STOP_95,Aldama,20.532550,-103.367780,,,,,,,,,,
mxb_A19_STOP_96,Veintiocho de Enero,20.530550,-103.369320,,,,,,,,,,
mxb_A19_STOP_97,Caoba,20.529520,-103.374580,,,,,,,,,,
mxb_A19_STOP_98,Nogal,20.529340,-103.376580,,,,,,,,,,
mxb_A19_STOP_99,Av. de Los Altos,20.529090,-103.379520,,,,,,,,,,
mxb_A20_STOP_10,Calle Valle de los Robles,20.524370,-103.358870,,,,,,,,,,
mxb_A20_STOP_11,Fraccionamiento Las Luces,20.526650,-103.360350,,,,,,,,,,
mxb_A20_STOP_12,Valle Dorado Oriente,20.528520,-103.361270,,,,,,,,,,
mxb_A20_STOP_13,Valle Dorado Oriente,20.529440,-103.361910,,,,,,,,,,
mxb_A20_STOP_14,Calle Javier Mina,20.530430,-103.363660,,,,,,,,,,
mxb_A20_STOP_15,Calle Javier Mina,20.530540,-103.365020,,,,,,,,,,
mxb_A20_STOP_16,Calle Javier Mina,20.531430,-103.366220,,,,,,,,,,
mxb_A20_STOP_17,Calle Javier Mina,20.531890,-103.366940,,,,,,,,,,
mxb_A20_STOP_18,Aldama,20.532420,-103.367630,,,,,,,,,,
mxb_A20_STOP_19,La Arbolada Plus,20.536410,-103.364250,,,,,,,,,,
mxb_A20_STOP_27,Calle Guayabo,20.553560,-103.354970,,,,,,,,,,
mxb_A20_STOP_28,Calle Santa Cruz del Valle,20.555600,-103.353600,,,,,,,,,,
mxb_A20_STOP_29,Calle Santa Cruz del Valle,20.558620,-103.354110,,,,,,,,,,
mxb_A20_STOP_30,Calle Santa Cruz del Valle,20.561930,-103.354490,,,,,,,,,,
mxb_A20_STOP_6,Fraccionamiento Las Luces,20.513350,-103.364180,,,,,,,,,,
mxb_A20_STOP_62,Avenida de los Artesanos,20.582370,-103.352820,,,,,,,,,,
mxb_A20_STOP_7,Valle de la Arena Norte,20.517240,-103.361260,,,,,,,,,,
mxb_A20_STOP_70,Calle Santa Cruz del Valle,20.565230,-103.355160,,,,,,,,,,
mxb_A20_STOP_71,Calle Santa Cruz del Valle,20.561880,-103.354670,,,,,,,,,,
mxb_A20_STOP_72,Calle Santa Cruz del Valle,20.558740,-103.354230,,,,,,,,,,
mxb_A20_STOP_73,Calle Santa Cruz del Valle,20.555530,-103.353890,,,,,,,,,,
mxb_A20_STOP_74,Calle Guayabo,20.553630,-103.355110,,,,,,,,,,
mxb_A20_STOP_8,Valle de las Iguanas,20.519760,-103.359460,,,,,,,,,,
mxb_A20_STOP_83,Calle Javier Mina,20.531820,-103.367000,,,,,,,,,,
mxb_A20_STOP_84,Calle Javier Mina,20.531330,-103.366310,,,,,,,,,,
mxb_A20_STOP_85,Calle Javier Mina,20.530510,-103.365120,,,,,,,,,,
mxb_A20_STOP_86,Calle Javier Mina,20.530280,-103.363680,,,,,,,,,,
mxb_A20_STOP_87,Valle Dorado Oriente,20.529350,-103.362050,,,,,,,,,,
mxb_A20_STOP_88,Fraccionamiento Las Luces,20.528160,-103.361300,,,,,,,,,,
mxb_A20_STOP_89,Fraccionamiento Las Luces,20.526680,-103.360560,,,,,,,,,,
mxb_A20_STOP_9,Calle Valle de los Robles,20.522170,-103.357450,,,,,,,,,,
mxb_A20_STOP_90,Fraccionamiento Las Luces,20.524290,-103.359020,,,,,,,,,,
mxb_A20_STOP_91,Fraccionamiento Las Luces,20.522080,-103.357570,,,,,,,,,,
mxb_A20_STOP_92,Valle de las Iguanas,20.519880,-103.359500,,,,,,,,,,
mxb_A20_STOP_93,Valle de la Arena Norte,20.517310,-103.361340,,,,,,,,,,
mxb_A20_STOP_94,Arequipa,20.512860,-103.364910,,,,,,,,,,
mxb_A20_STOP_95,Camino los Dolores,20.512190,-103.367370,,,,,,,,,,
mxb_A21_STOP_10,Villa Santander,20.499000,-103.343590,,,,,,,,,,
mxb_A21_STOP_11,Avenida Granada,20.499180,-103.339610,,,,,,,,,,
mxb_A21_STOP_12,Avenida Cantaros De Ceramica,20.506590,-103.340360,,,,,,,,,,
mxb_A21_STOP_13,Avenida de los Cantaros,20.512690,-103.341280,,,,,,,,,,
mxb_A21_STOP_14,Carretera a El Zapote,20.519130,-103.343390,,,,,,,,,,
mxb_A21_STOP_15,Avenida Adolf Bernard Horn Junior,20.522660,-103.344620,,,,,,,,,,
mxb_A21_STOP_16,Avenida Adolf Bernard Horn Junior,20.527030,-103.346030,,,,,,,,,,
mxb_A21_STOP_17,Avenida Adolf Bernard Horn Junior,20.529140,-103.346740,,,,,,,,,,
mxb_A21_STOP_18,Avenida Adolf Bernard Horn Junior,20.535330,-103.348770,,,,,,,,,,
mxb_A21_STOP_19,Avenida Adolf Bernard Horn Junior,20.538600,-103.349780,,,,,,,,,,
mxb_A21_STOP_20,Avenida Adolf Bernard Horn Junior,20.546970,-103.352520,,,,,,,,,,
mxb_A21_STOP_21,Revolución,20.550910,-103.356510,,,,,,,,,,
mxb_A21_STOP_4,Blvd. Chulavista,20.495000,-103.358940,,,,,,,,,,
mxb_A21_STOP_6,Avenida Cerro de Alcalá,20.497670,-103.359540,,,,,,,,,,
mxb_A21_STOP_7,Circuito Sierra de la Covacha Oeste,20.498990,-103.356590,,,,,,,,,,
mxb_A21_STOP_71,Av. Adolf Bernard Horn Junior,20.546840,-103.352840,,,,,,,,,,
mxb_A21_STOP_72,Avenida Adolf Bernard Horn Junior,20.538760,-103.350060,,,,,,,,,,
